screen_id,sentence,label,basis,url,retrieved,price_status,gate_visible,gate_unmeasured,review_by
13-1071 / route-2 / free-study,EBSCO Learning Express — Richmond Public Library.,REPORTED,"Richmond Public Library — EBSCO Learning Express, library's own listing",,2026-08-17,published,none seen,,2027-02-17
13-1071 / route-2 / free-study,Free with a library card.,REPORTED,"Richmond Public Library — EBSCO Learning Express, library's own listing",,2026-08-17,published,none seen,,2027-02-17
13-1071 / route-2 / free-study,"Maths, reading and writing tutorials, plus practice tests and skill-building exercises.",REPORTED,"Richmond Public Library — EBSCO Learning Express, library's own listing",,2026-08-17,published,none seen,,2027-02-17
13-1071 / route-2 / free-study,Brainfuse E-Learning — Richmond Public Library.,REPORTED,"Richmond Public Library — Brainfuse E-Learning, library's own listing",,2026-08-17,published,none seen,,2027-02-17
13-1071 / route-2 / free-study,Free with a library card.,REPORTED,"Richmond Public Library — Brainfuse E-Learning, library's own listing",,2026-08-17,published,none seen,,2027-02-17
13-1071 / route-2 / free-study,Live tutoring and written feedback on your writing.,REPORTED,"Richmond Public Library — Brainfuse E-Learning, library's own listing",,2026-08-17,published,none seen,,2027-02-17
13-1071 / route-2 / free-study,Computer classes — Henrico County Public Library.,REPORTED,"Henrico County Public Library — computer classes, library's own listing",https://www.henricolibrary.org/computer-classes,2026-08-17,published,none seen,,2027-02-17
13-1071 / route-2 / free-study,"Free, in person.",REPORTED,"Henrico County Public Library — computer classes, library's own listing",https://www.henricolibrary.org/computer-classes,2026-08-17,published,none seen,,2027-02-17
13-1071 / route-2 / free-study,"Basic computer skills, Microsoft Word, Excel and other Office apps.",REPORTED,"Henrico County Public Library — computer classes, library's own listing",https://www.henricolibrary.org/computer-classes,2026-08-17,published,none seen,,2027-02-17
13-1071 / route-2 / free-study-caveat,These are free and you can start today.,MODELLED,"Free resources matched to skills by what each provider says it covers, not against the O*NET ratings",,2026-08-17,no price,none seen,,2027-08-17
13-1071 / route-2 / free-study-caveat,"None of them is a credential an employer screens on, a certificate of completion is only a record that you finished, and none of them changes the requirement above.",MODELLED,"Free resources matched to skills by what each provider says it covers, not against the O*NET ratings",,2026-08-17,no price,none seen,,2027-08-17
13-1071 / route-2 / free-study-caveat,"They were matched to these skills by what the provider says they cover, not against the skill ratings.",MODELLED,"Free resources matched to skills by what each provider says it covers, not against the O*NET ratings",,2026-08-17,no price,none seen,,2027-08-17
13-1071 / route-3 / pay,"Average pay $103,700 a year.",REPORTED,"BLS Occupational Employment and Wage Statistics, May 2025, Richmond VA MSA (40060)",https://www.bls.gov/oes/current/oes_40060.htm,2026-08-15,no price,none seen,,2027-08-15
13-1071 / route-3 / pay,"That is $20,590 a year more than this job.",MODELLED,"BLS Occupational Employment and Wage Statistics, May 2025, Richmond VA MSA (40060) — difference between two occupational annual means",https://www.bls.gov/oes/current/oes_40060.htm,2026-08-15,no price,none seen,,2027-08-15
13-1071 / route-3 / pay,How long: not a course.,OPEN,"Community College Workforce Alliance course catalogue, Summer/Fall 2026, Augusoft search; Reynolds and Brightpoint catalogues — no course found teaching Management of Personnel Resources",,2026-08-17,no price,none seen,,2027-02-17
13-1071 / route-3 / different,"What's different: managing people, solving tangled problems, working out how a system behaves, judging how well a system is working and managing your own time.",MODELLED,O*NET 29.0 Skills — difference between two occupations' importance ratings,https://www.onetcenter.org/database.html,2026-08-15,no price,none seen,,2027-08-15
13-1071 / route-3 / summary,5 skills to build,MODELLED,O*NET 29.0 Skills — difference between two occupations' importance ratings,https://www.onetcenter.org/database.html,2026-08-15,no price,none seen,,2027-08-15
13-1071 / route-3 / summary,no course in this data names it,OPEN,"Pinned slice links no course to this destination. The generator carries 28 courses and attaches 14, so this is absence from the data and not from the region",,2026-08-15,no price,none seen,,2027-08-15
13-1071 / route-3 / summary,free study listed,MODELLED,"Free resources matched to skills by what each provider says it covers, not against the O*NET ratings",,2026-08-17,no price,none seen,,2027-08-17
13-1071 / route-3 / ai-use,People use AI for some of this work.,REPORTED,Anthropic Economic Index — observed share of conversations mapped to this occupation's tasks,https://www.anthropic.com/economic-index,2026-08-15,no price,none seen,,2027-08-15
13-1071 / route-3 / ai-use,"That describes how the work is done now, not what happens to the job.",REPORTED,Anthropic Economic Index — observed share of conversations mapped to this occupation's tasks,https://www.anthropic.com/economic-index,2026-08-15,no price,none seen,,2027-08-15
13-1071 / route-3 / gate,Employers choose supervisors.,UNVERIFIED,Employer selection is not in the O*NET Skills file. Inferred from the job-zone difference between origin and destination,,2026-08-15,no price,none seen,Employer selection is not in the O*NET Skills file. Inferred from the job-zone difference between origin and destination,2027-08-15
13-1071 / route-3 / gate,"People move into this by taking on responsibility for the work of others where they already are, and being picked for it.",UNVERIFIED,Employer selection is not in the O*NET Skills file. Inferred from the job-zone difference between origin and destination,,2026-08-15,no price,none seen,Employer selection is not in the O*NET Skills file. Inferred from the job-zone difference between origin and destination,2027-08-15
13-1071 / route-3 / gate,There is no certificate that opens this door.,OPEN,"Community College Workforce Alliance course catalogue, Summer/Fall 2026, Augusoft search; Reynolds and Brightpoint catalogues — no course found teaching Management of Personnel Resources",,2026-08-17,no price,"Community College Workforce Alliance course catalogue, Summer/Fall 2026, Augusoft search; Reynolds and Brightpoint catalogues — no course found teaching Management of Personnel Resources",,2027-02-17
13-1071 / route-3 / gate,"Short leadership classes exist and can help, but they are not the thing being asked for.",OPEN,"Community College Workforce Alliance course catalogue, Summer/Fall 2026, Augusoft search; Reynolds and Brightpoint catalogues — no course found teaching Management of Personnel Resources",,2026-08-17,no price,"Community College Workforce Alliance course catalogue, Summer/Fall 2026, Augusoft search; Reynolds and Brightpoint catalogues — no course found teaching Management of Personnel Resources",,2027-02-17
13-1071 / route-3 / training,Nothing local that we could find.,OPEN,"Community College Workforce Alliance course catalogue, Summer/Fall 2026, Augusoft search; Reynolds and Brightpoint catalogues — no course found teaching Management of Personnel Resources",,2026-08-17,no price,none seen,,2027-02-17
13-1071 / route-3 / training,No school or programme in Greater Richmond sells a course in managing people.,OPEN,"Community College Workforce Alliance course catalogue, Summer/Fall 2026, Augusoft search; Reynolds and Brightpoint catalogues — no course found teaching Management of Personnel Resources",,2026-08-17,no price,none seen,,2027-02-17
13-1071 / route-3 / training,It is built by supervising people and by being given the responsibility.,OPEN,"Community College Workforce Alliance course catalogue, Summer/Fall 2026, Augusoft search; Reynolds and Brightpoint catalogues — no course found teaching Management of Personnel Resources",,2026-08-17,no price,none seen,,2027-02-17
13-1071 / route-3 / training,"These are the nearest things the region sells, and none of them teaches the same skill.",OPEN,"Community College Workforce Alliance course catalogue, Summer/Fall 2026, Augusoft search; Reynolds and Brightpoint catalogues — no course found teaching Management of Personnel Resources",,2026-08-17,no price,none seen,,2027-02-17
13-1071 / route-3 / training-option,"Leadership and supervision modules — Community College Workforce Alliance · $145–$295 each, one month, online · Greater Richmond",REPORTED,"Community College Workforce Alliance course catalogue, Summer/Fall 2026 — leadership and supervision modules",,2026-08-17,published,none seen,,2027-02-17
13-1071 / route-3 / training-option,Making the Move to Supervisor — Community College Workforce Alliance · Price not published · Greater Richmond,REPORTED,"Community College Workforce Alliance course catalogue, Summer/Fall 2026 — Making the Move to Supervisor; listed without a price",,2026-08-17,not published,none seen,,2027-02-17
